year_a,year_b,id_a,id_b,sim,kind,headline_b
2023,2024,R717,R717,1.0,VERBATIM,Don’t alter the CAN bus.
2023,2024,R718,R718,1.0,VERBATIM,USB to CAN adapter permitted.
2023,2024,R801,R801,1.0,VERBATIM,Only use explicitly permitted pneumatic parts.
2023,2024,R812,R812,1.0,VERBATIM,Pressure switch requirements.
2023,2024,R813,R813,1.0,VERBATIM,Vent plug requirements.
2023,2024,R902,R902,1.0,VERBATIM,The OPERATOR CONSOLE must have a visible display.
2023,2024,R903,R903,1.0,VERBATIM,Connect FMS Ethernet directly to the OPERATOR CONSOLE.
2023,2024,R905,R905,1.0,VERBATIM,FIELD wireless only.
2023,2024,R906,R906,1.0,VERBATIM,No unsafe OPERATOR CONSOLES.
2023,2024,T301,T201,1.0,VERBATIM+RENUMBERED,Replays will be the same.
2023,2024,T701,T601,1.0,VERBATIM+RENUMBERED,Send a STUDENT representative.
2023,2024,T703,T603,1.0,VERBATIM+RENUMBERED,No BACKUP TEAM for replayed MATCHES.
2023,2024,T704,T604,1.0,VERBATIM+RENUMBERED,No BACKUP TEAMS for 1st MATCH.
2023,2024,T705,T605,1.0,VERBATIM+RENUMBERED,BACKUP TEAMS play when called.
2023,2024,T707,T607,1.0,VERBATIM+RENUMBERED,Be there to be a BACKUP TEAM.
2023,2024,R103,R103,0.9955,VERBATIM,ROBOT weight limit.
2023,2024,R302,R302,0.9942,VERBATIM,"Custom parts, generally from this year only."
2023,2024,R101,R101,0.9935,VERBATIM,FRAME PERIMETER must be fixed.
2023,2024,R804,R804,0.9919,VERBATIM,Only use specific pneumatic devices.
2023,2024,I101,I101,0.9897,VERBATIM,It’s your team’s ROBOT.
2023,2024,R712,R712,0.9886,VERBATIM,Control PWM controllers from the roboRIO.
2023,2024,R303,R303,0.9874,VERBATIM,"Create new designs and software, unless they’re public."
2023,2024,T709,T609,0.987,VERBATIM+RENUMBERED,LINEUPS due 2 minutes before the MATCH.
2023,2024,R806,R806,0.9862,VERBATIM,Compressed air from ROBOT compressor only.
2023,2024,R502,R503,0.986,VERBATIM+RENUMBERED,Don’t modify motors (mostly).
2023,2024,H303,G302,0.9845,VERBATIM+RENUMBERED,You can’t bring/use anything you want.
2023,2024,R803,R803,0.982,VERBATIM,Don’t modify pneumatics.
2023,2024,R609,R609,0.9815,VERBATIM,Connect main power safely.
2023,2024,R405,R405,0.9811,VERBATIM,BUMPERS indicate your ALLIANCE.
2023,2024,R610,R610,0.9808,VERBATIM,1 breaker per circuit.
2023,2024,R625,R625,0.9792,VERBATIM,Don’t modify critical power paths.
2023,2024,H108,G207,0.9778,VERBATIM+RENUMBERED,Don’t abuse ARENA access.
2023,2024,R809,R809,0.9774,VERBATIM,Limited devices at high pressure.
2023,2024,R901,R901,0.9747,VERBATIM,Use the specified Driver Station Software.
2023,2024,R703,R703,0.9744,VERBATIM,Use specific Ethernet port for roboRIO.
2023,2024,R701,R701,0.9726,VERBATIM,Control the ROBOT with a roboRIO.
2023,2024,R201,R201,0.9725,VERBATIM,No digging into carpet.
2023,2024,R410,R410,0.9718,VERBATIM,BUMPERS must be supported.
2023,2024,R811,R811,0.9686,MINOR,Relief valve requirements.
2023,2024,R805,R805,0.9672,MINOR,"If using pneumatics, these parts are required."
2023,2024,R104,R104,0.9663,MINOR,STARTING CONFIGURATION – max size.
2023,2024,R709,R709,0.9658,MINOR,ROBOTS must have a signal light.
2023,2024,G206,G419,0.9653,MINOR+RENUMBERED,Don’t tip or entangle.
2023,2024,H104,G102,0.9649,MINOR+RENUMBERED,Never step over the guardrail.
2023,2024,R604,R604,0.9643,MINOR,Charge batteries at a safe rate.
2023,2024,R710,R710,0.9642,MINOR,Only specified modifications to control system devices permitted.
2023,2024,R203,R203,0.9623,MINOR,General safety.
2023,2024,T706,T606,0.9609,MINOR+RENUMBERED,BACKUP TEAMS due 2 minutes before the MATCH start time.
2023,2024,R810,R810,0.96,MINOR,Pressure gauges must be visible.
2023,2024,R807,R807,0.9577,MINOR,Air storage pressure limit.
2023,2024,R601,R601,0.9567,MINOR,Battery limit – everyone has the same power.
2023,2024,H302,G104,0.9552,MINOR+RENUMBERED,Teams may not enable their ROBOTS on the FIELD.
2023,2024,R802,R802,0.9543,MINOR,No custom pneumatics and meet minimum pressure ratings.
2023,2024,R602,R602,0.9535,MINOR,Other batteries for cameras or computers only.
2023,2024,R704,R704,0.9533,MINOR,Only use allowed ports and bandwidth to communicate with the ROBOT.
2023,2024,R503,R504,0.9506,MINOR+RENUMBERED,Power (most) actuators off of approved devices.
2023,2024,R501,R501,0.9465,MINOR,Allowable motors.
2023,2024,R202,R202,0.9434,MINOR,No exposed sharp edges.
2023,2024,R409,R409,0.9355,MINOR,Fill BUMPER corners.
2023,2024,I104,I104,0.9326,MINOR,"Unless the change is listed below, any change to a ROBOT must get re-inspected."
2023,2024,R904,R904,0.9325,MINOR,OPERATOR CONSOLE physical requirements.
2023,2024,R408,R408,0.9314,MINOR,BUMPER construction.
2023,2024,G205,G418,0.9283,MINOR+RENUMBERED,This isn’t combat robotics.
2023,2024,R105,R105,0.9275,MINOR,ROBOT extension limit.
2023,2024,R504,R505,0.9258,MINOR+RENUMBERED,Don’t overload controllers.
2023,2024,H301,G301,0.923,MINOR+RENUMBERED,Be prompt.
2023,2024,R617,R617,0.9133,MINOR,Power radio as specified – Part 2.
2023,2024,R204,R204,0.9106,MINOR,NOTES stay with the FIELD.
2023,2024,R406,R406,0.9075,MINOR,Team number on BUMPERS.
2023,2024,H102,G209,0.9029,MINOR+RENUMBERED,Enter only 1 ROBOT.
2023,2024,R622,R622,0.9026,MINOR,Use appropriately sized wire.
2023,2024,H101,G201,0.8995,MINOR+RENUMBERED,Be a good person.
2023,2024,R702,R702,0.898,MINOR,Communicate with the ROBOT with the specified radio.
2023,2024,H106,G204,0.8941,MINOR+RENUMBERED,Letting someone coerce you into throwing a MATCH – also not cool.
2023,2024,R621,R621,0.8937,MINOR,Protect circuits with appropriate circuit breakers.
2023,2024,H312,G501,0.8889,MINOR+RENUMBERED,Leave promptly.
2023,2024,R808,R808,0.8889,MINOR,Working air pressure limit.
2023,2024,T401,T301,0.8833,MINOR+RENUMBERED,"Freeze, ROBOT."
2023,2024,H105,G203,0.8827,MINOR+RENUMBERED,Asking other teams to throw a MATCH – not cool.
2023,2024,R616,R616,0.8824,MINOR,Power radio as specified – Part 1.
2023,2024,R206,R206,0.878,MINOR,Don’t damage NOTES.
2023,2024,R615,R615,0.8571,MINOR,Power roboRIO as specified.
2023,2024,H401,G401,0.8506,MINOR+RENUMBERED,Behind the lines.
2023,2024,G204,G417,0.8497,REWRITTEN+RENUMBERED,Stay out of other ROBOTS.
2023,2024,H107,G205,0.8339,REWRITTEN+RENUMBERED,Throwing your own MATCH is bad.
2023,2024,G105,G210,0.8333,REWRITTEN+RENUMBERED,Keep it together.
2023,2024,R612,R612,0.8263,REWRITTEN,Must be able to turn ROBOT on and off safely.
2023,2024,H403,G402,0.8193,REWRITTEN+RENUMBERED,Let the ROBOT do its thing.
2023,2024,H305,G208,0.8092,REWRITTEN+RENUMBERED,Show up to your MATCHES.
2023,2024,H201,G212,0.8069,REWRITTEN+RENUMBERED,Egregious or exceptional violations.
2023,2024,G203,G421,0.8063,REWRITTEN+RENUMBERED,Don’t collude with your partners to shut down major parts of game play.
2023,2024,H501,G426,0.7788,REWRITTEN+RENUMBERED,COACHES and other teams: hands off the controls.
2023,2024,G103,G412,0.75,REWRITTEN+RENUMBERED,Keep your BUMPERS low.
2023,2024,G201,G211,0.7434,REWRITTEN+RENUMBERED,Don’t expect to gain by doing others harm.
2023,2024,H308,G202,0.7419,REWRITTEN+RENUMBERED,Don’t bang on the glass.
2023,2024,G401,G407,0.7042,REWRITTEN+RENUMBERED,Keep NOTES in bounds.
2023,2024,T708,T608,0.6889,REWRITTEN+RENUMBERED,Send a BACKUP TEAM Representative.
2023,2024,H103,G101,0.6804,REWRITTEN+RENUMBERED,"Humans, stay off the FIELD until green."
2023,2024,T901,C301,0.6639,REWRITTEN+RENUMBERED,Wear your buttons.
2023,2024,H307,G425,0.6218,REWRITTEN+RENUMBERED,No wandering.
2023,2024,,E102,0.6181,NEW,Be nice.
2023,2024,H109,G103,0.6061,REWRITTEN+RENUMBERED,Be careful what you interact with.
2023,2024,H111,G206,0.5784,REWRITTEN+RENUMBERED,Don't violate rules for RPs.
2023,2024,H505,G427,0.5778,REWRITTEN+RENUMBERED,"DRIVE TEAMS, watch your reach."
2023,2024,G202,G420,0.5672,REWRITTEN+RENUMBERED,There’s a 5-count on PINS.
2023,2024,G301,G410,0.525,REWRITTEN+RENUMBERED,Don’t abuse GAME PIECES.
2023,2024,G402,G406,0.5,REWRITTEN+RENUMBERED,ROBOTS: use GAME PIECES as directed.
2023,2024,R814,R814,0.4839,REWRITTEN,Don’t connect solenoid outputs together.
2023,2024,H202,Q101,0.4719,REWRITTEN+RENUMBERED,"1 STUDENT, 1 Head REFEREE."
2023,2024,,G415,0.4655,NEW,Watch your ARENA interaction.
2023,2024,,T610,0.4425,NEW,"For replays, no changing LINEUPS (mostly)."
2023,2024,,G428,0.4262,NEW,Humans: use GAME PIECES as directed.
2023,2024,H504,G429,0.4082,REWRITTEN+RENUMBERED,NOTE delivery.
2023,2024,,G411,0.3643,NEW,ROBOTS must be safe.
2023,2024,,G430,0.3636,NEW,HIGH NOTE delivery.
2023,2024,,G303,0.3357,NEW,Start your ROBOTS.
2023,2024,,G403,0.3333,NEW,1 NOTE at a time.
2023,2024,,G422,0.3312,NEW,PODIUM protection.
2023,2024,,E802,0.3125,NEW,Don’t throw items from the stands.
2023,2024,,G414,0.3009,NEW,No full-court shots.
2023,2024,,G409,0.3008,NEW,1 NOTE at a time.
2023,2024,,G423,0.3,NEW,SOURCE/AMP ZONE protection.
2023,2024,,G424,0.2967,NEW,STAGE protection.
2023,2024,,E112,0.2941,NEW,Don’t give out food.
2023,2024,,G413,0.2806,NEW,Expansion limits.
2023,2024,,G405,0.2581,NEW,Limited AUTO opponent interaction.
2023,2024,,G408,0.2558,NEW,"ROBOTS, no HIGH NOTES."
2023,2024,,E104,0.2439,NEW,Respect the venue.
2023,2024,,E509,0.2368,NEW,Secure team identification assets.
2023,2024,,E501,0.2326,NEW,Pits are unavailable if closed.
2023,2024,,E303,0.2308,NEW,Tethered operation outside FIELDS/Practice Fields.
2023,2024,,G404,0.2299,NEW,Only close shots in AUTO.
2023,2024,,E601,0.2295,NEW,Carts must be safe and easy to use.
2023,2024,,E504,0.2095,NEW,No sparks.
2023,2024,,T602,0.209,NEW,Declining teams can’t be picked.
2023,2024,,E602,0.2069,NEW,Carts shouldn’t be too big.
2023,2024,,E702,0.2069,NEW,Pit person limit during Ceremonies is 5.
2023,2024,,E103,0.2041,NEW,"Children with adults, please."
2023,2024,,E403,0.2034,NEW,Load-In to your pit only.
2023,2024,,E401,0.2025,NEW,Load in during Load-In.
2023,2024,,E604,0.1978,NEW,No noisy carts.
2023,2024,,R106,0.1972,NEW,ROBOTS can’t choke up on chain.
2023,2024,,E304,0.1961,NEW,Practice Field wireless via event radios only.
2023,2024,,E111,0.1923,NEW,Don’t sell stuff.
2023,2024,,E404,0.1852,NEW,Pit must be left in a safe state.
2023,2024,,E605,0.1852,NEW,No motor driven carts.
2023,2024,,E606,0.1842,NEW,Small ROBOT carts are allowed on the FIELD
2023,2024,,E503,0.1818,NEW,Keep aisles clear.
2023,2024,,R401,0.1784,NEW,BUMPERS all around.
2023,2024,,E405,0.1727,NEW,"Once done, head out."
2023,2024,,E201,0.1698,NEW,The ROBOT goes alone to off-site machine shops.
2023,2024,,E110,0.1667,NEW,Don’t arrange for additional utilities.
2023,2024,,G416,0.1667,NEW,Don’t choke up on the chain.
2023,2024,,E117,0.1633,NEW,Inspection for Practice Fields.
2023,2024,,E603,0.1633,NEW,Carts can’t park anywhere.
2023,2024,,E113,0.1622,NEW,"Make FIRST loud, but with restrictions."
2023,2024,,E115,0.1589,NEW,Limit flag and flagpole size.
2023,2024,,E301,0.1517,NEW,No wireless communication.
2023,2024,,E505,0.1517,NEW,Nothing too big.
2023,2024,,E109,0.1515,NEW,Some things don’t belong at events.
2023,2024,,E508,0.1515,NEW,Structures must be safe.
2023,2024,,E302,0.1509,NEW,Don’t interfere with wireless networks.
2023,2024,,E701,0.1467,NEW,"If in the pits during Ceremonies, shhhhhh."
2023,2024,,R502,0.1419,NEW,Only 4 propulsion motors.
2023,2024,,E506,0.1417,NEW,No brazing or welding.
2023,2024,,E402,0.1389,NEW,Load-In person limit is 5.
2023,2024,,E107,0.1386,NEW,Practice only when/where permitted.
2023,2024,,E108,0.1371,NEW,Work in designated areas only.
2023,2024,,E105,0.1311,NEW,Teams must check in.
2023,2024,,E801,0.1306,NEW,No saving seats.
2023,2024,,E101,0.1296,NEW,Personal safety comes first.
2023,2024,,E106,0.1237,NEW,Some event resources for event teams only.
2023,2024,,E507,0.1228,NEW,Solder with specific tools only.
2023,2024,,E502,0.1042,NEW,Stay in your pit.
2023,2024,,E114,0.104,NEW,Hang banners with care.
2023,2024,,E116,0.1039,NEW,No firearms.
2023,2024,,E703,0.0959,NEW,Be respectful during anthems.
2023,2024,G101,,0.0,DROPPED,Dangerous ROBOTS: not allowed.
2023,2024,G102,,0.0,DROPPED,"ROBOTS, stay on the FIELD during the MATCH."
2023,2024,G104,,0.0,DROPPED,Keep your BUMPERS together.
2023,2024,G106,,0.0,DROPPED,Tall ROBOTS not allowed.
2023,2024,G107,,0.0,DROPPED,Don’t overextend yourself.
2023,2024,G108,,0.0,DROPPED,"Opponent’s zone, no extension."
2023,2024,G109,,0.0,DROPPED,Don’t extend in multiple directions
2023,2024,G207,,0.0,DROPPED,Right of way.
2023,2024,G208,,0.0,DROPPED,Don’t climb on each other unless in the COMMUNITY.
2023,2024,G209,,0.0,DROPPED,"During the ENDGAME, don’t touch ROBOTS touching their CHARGE STATION."
2023,2024,G302,,0.0,DROPPED,Stay on your side before TELEOP.
2023,2024,G303,,0.0,DROPPED,Do not interfere with opponent GAME PIECES before TELEOP.
2023,2024,G304,,0.0,DROPPED,Don’t mess with the opponent’s CHARGE STATION.
2023,2024,G305,,0.0,DROPPED,Don’t trick the sensors.
2023,2024,G306,,0.0,DROPPED,Don’t jam the CHARGE STATION.
2023,2024,G403,,0.0,DROPPED,1 GAME PIECE at a time (except in LOADING ZONE and COMMUNITY).
2023,2024,G404,,0.0,DROPPED,Launching GAME PIECES is only okay in the COMMUNITY.
2023,2024,G405,,0.0,DROPPED,Don’t mess with the opponents’ GRIDS.
2023,2024,H110,,0.0,DROPPED,Don’t mess with GAME PIECES
2023,2024,H304,,0.0,DROPPED,By invitation only.
2023,2024,H306,,0.0,DROPPED,Identify yourself.
2023,2024,H309,,0.0,DROPPED,Know your ROBOT setup.
2023,2024,H310,,0.0,DROPPED,Know your DRIVETEAM positions
2023,2024,H311,,0.0,DROPPED,Leave the GAME PIECES alone.
2023,2024,H402,,0.0,DROPPED,Disconnect or set down controllers.
2023,2024,H502,,0.0,DROPPED,No wandering.
2023,2024,H503,,0.0,DROPPED,"COACHES, GAME PIECES are off limits."
2023,2024,H506,,0.0,DROPPED,"DRIVE TEAMS, avoid ROBOTS."
2023,2024,R401,,0.0,DROPPED,BUMPERS should protect all corners.
2023,2024,T702,,0.0,DROPPED,Declining teams can’t be picked.
2023,2024,T710,,0.0,DROPPED,"For replays, no changing LINEUPS (mostly)."
2024,2025,C301,C301,1.0,VERBATIM,Wear your buttons.
2024,2025,E101,E101,1.0,VERBATIM,Personal safety comes first.
2024,2025,E103,E103,1.0,VERBATIM,"Children with adults, please."
2024,2025,E104,E104,1.0,VERBATIM,Respect the venue.
2024,2025,E105,E105,1.0,VERBATIM,Teams must check in.
2024,2025,E106,E106,1.0,VERBATIM,Some event resources for event teams only.
2024,2025,E108,E107,1.0,VERBATIM+RENUMBERED,Work in designated areas only.
2024,2025,E109,E108,1.0,VERBATIM+RENUMBERED,Some things don’t belong at events.
2024,2025,E110,E109,1.0,VERBATIM+RENUMBERED,Don’t arrange for additional utilities.
2024,2025,E111,E110,1.0,VERBATIM+RENUMBERED,Don’t sell stuff.
2024,2025,E112,E111,1.0,VERBATIM+RENUMBERED,Don’t give out food.
2024,2025,E113,E112,1.0,VERBATIM+RENUMBERED,"Make FIRST loud, but with restrictions."
2024,2025,E114,E113,1.0,VERBATIM+RENUMBERED,Hang banners with care.
2024,2025,E115,E114,1.0,VERBATIM+RENUMBERED,Limit flag and flagpole size.
2024,2025,E116,E115,1.0,VERBATIM+RENUMBERED,No firearms.
2024,2025,E201,E201,1.0,VERBATIM,The ROBOT goes alone to off-site machine shops.
2024,2025,E301,E301,1.0,VERBATIM,No wireless communication.
2024,2025,E303,E303,1.0,VERBATIM,Tethered operation outside FIELDS/Practice Fields.
2024,2025,E402,E402,1.0,VERBATIM,Load-In person limit is 5.
2024,2025,E404,E404,1.0,VERBATIM,Pit must be left in a safe state.
2024,2025,E405,E405,1.0,VERBATIM,"Once done, head out."
2024,2025,E501,E501,1.0,VERBATIM,Pits are unavailable if closed.
2024,2025,E502,E502,1.0,VERBATIM,Stay in your pit.
2024,2025,E503,E503,1.0,VERBATIM,Keep aisles clear.
2024,2025,E504,E504,1.0,VERBATIM,No sparks.
2024,2025,E505,E505,1.0,VERBATIM,Nothing too big.
2024,2025,E506,E506,1.0,VERBATIM,No brazing or welding.
2024,2025,E507,E507,1.0,VERBATIM,Solder with specific tools only.
2024,2025,E508,E508,1.0,VERBATIM,Structures must be safe.
2024,2025,E509,E509,1.0,VERBATIM,Secure team identification assets.
2024,2025,E117,E601,1.0,VERBATIM+RENUMBERED,Inspection for Practice Fields.
2024,2025,E107,E602,1.0,VERBATIM+RENUMBERED,Practice only when/where permitted.
2024,2025,E601,E701,1.0,VERBATIM+RENUMBERED,Carts must be safe and easy to use.
2024,2025,E602,E702,1.0,VERBATIM+RENUMBERED,Carts shouldn’t be too big.
2024,2025,E603,E703,1.0,VERBATIM+RENUMBERED,Carts can’t park anywhere.
2024,2025,E604,E704,1.0,VERBATIM+RENUMBERED,No noisy carts.
2024,2025,E605,E705,1.0,VERBATIM+RENUMBERED,No motor driven carts.
2024,2025,E606,E706,1.0,VERBATIM+RENUMBERED,Small ROBOT carts are allowed on the FIELD
2024,2025,E701,E801,1.0,VERBATIM+RENUMBERED,"If in the pits during Ceremonies, shhhhhh."
2024,2025,E702,E802,1.0,VERBATIM+RENUMBERED,Pit person limit during Ceremonies is 5.
2024,2025,E703,E803,1.0,VERBATIM+RENUMBERED,Be respectful during anthems.
2024,2025,E801,E901,1.0,VERBATIM+RENUMBERED,No saving seats.
2024,2025,E802,E902,1.0,VERBATIM+RENUMBERED,Don’t throw items from the stands.
2024,2025,I103,I103,1.0,VERBATIM,Bring it all to inspection.
2024,2025,I104,I104,1.0,VERBATIM,"Unless the change is listed below, any change to a ROBOT must get re-inspected."
2024,2025,I105,I105,1.0,VERBATIM,Don’t exploit re-inspection.
2024,2025,I106,I106,1.0,VERBATIM,ROBOTS are off for inspection (mostly).
2024,2025,I107,I107,1.0,VERBATIM,"No STUDENT, no inspection."
2024,2025,R201,R201,1.0,VERBATIM,No digging into carpet.
2024,2025,R203,R203,1.0,VERBATIM,General safety.
2024,2025,R205,R205,1.0,VERBATIM,Don’t contaminate the FIELD.
2024,2025,R301,R301,1.0,VERBATIM,Individual item cost limit.
2024,2025,R503,R503,1.0,VERBATIM,Don’t modify motors (mostly).
2024,2025,R601,R601,1.0,VERBATIM,Battery limit – everyone has the same power.
2024,2025,R603,R603,1.0,VERBATIM,Charge batteries with safe connectors.
2024,2025,R604,R604,1.0,VERBATIM,Charge batteries at a safe rate.
2024,2025,R605,R605,1.0,VERBATIM,Batteries are not ballast.
2024,2025,R606,R606,1.0,VERBATIM,Secure the battery.
2024,2025,R607,R607,1.0,VERBATIM,Insulate battery connections.
2024,2025,R608,R608,1.0,VERBATIM,Limit non-battery energy.
2024,2025,R623,R623,1.0,VERBATIM,Use only appropriate connectors.
2024,2025,R624,R624,1.0,VERBATIM,Use specified wire colors (mostly).
2024,2025,R705,R705,1.0,VERBATIM,Configure devices for your team number.
2024,2025,R706,R706,1.0,VERBATIM,Don’t bypass the ARENA network.
2024,2025,R708,R708,1.0,VERBATIM,Wireless bridge must be visible.
2024,2025,R711,R711,1.0,VERBATIM,Don’t connect motor outputs to roboRIO.
2024,2025,R713,R713,1.0,VERBATIM,Only approved MXP devices can control actuators.
2024,2025,R717,R716,1.0,VERBATIM+RENUMBERED,Don’t alter the CAN bus.
2024,2025,R801,R801,1.0,VERBATIM,Only use explicitly permitted pneumatic parts.
2024,2025,R802,R802,1.0,VERBATIM,No custom pneumatics and meet minimum pressure ratings.
2024,2025,R803,R803,1.0,VERBATIM,Don’t modify pneumatics.
2024,2025,R804,R804,1.0,VERBATIM,Only use specific pneumatic devices.
2024,2025,R806,R806,1.0,VERBATIM,Compressed air from ROBOT compressor only.
2024,2025,R807,R807,1.0,VERBATIM,Air storage pressure limit.
2024,2025,R808,R808,1.0,VERBATIM,Working air pressure limit.
2024,2025,R809,R809,1.0,VERBATIM,Limited devices at high pressure.
2024,2025,R810,R810,1.0,VERBATIM,Pressure gauges must be visible.
2024,2025,R811,R811,1.0,VERBATIM,Relief valve requirements.
2024,2025,R812,R812,1.0,VERBATIM,Pressure switch requirements.
2024,2025,R813,R813,1.0,VERBATIM,Vent plug requirements.
2024,2025,R814,R814,1.0,VERBATIM,Don’t connect solenoid outputs together.
2024,2025,R902,R902,1.0,VERBATIM,The OPERATOR CONSOLE must have a visible display.
2024,2025,R903,R903,1.0,VERBATIM,Connect FMS Ethernet directly to the OPERATOR CONSOLE.
2024,2025,R905,R905,1.0,VERBATIM,FIELD wireless only.
2024,2025,R906,R906,1.0,VERBATIM,No unsafe OPERATOR CONSOLES.
2024,2025,T608,T612,1.0,VERBATIM+RENUMBERED,Send a BACKUP TEAM Representative.
2024,2025,T609,T613,1.0,VERBATIM+RENUMBERED,LINEUPS due 2 minutes before the MATCH.
2024,2025,T610,T614,1.0,VERBATIM+RENUMBERED,"For replays, no changing LINEUPS (mostly)."
2024,2025,G201,G201,0.9973,VERBATIM,Be a good person.
2024,2025,G104,G104,0.9971,VERBATIM,Teams may not enable their ROBOTS on the FIELD.
2024,2025,G102,G102,0.9968,VERBATIM,Never step over the guardrail.
2024,2025,G302,G302,0.9948,VERBATIM,You can’t bring/use anything you want.
2024,2025,R625,R625,0.9941,VERBATIM,Don’t modify critical power paths.
2024,2025,E401,E401,0.9935,VERBATIM,Load in during Load-In.
2024,2025,R611,R611,0.992,VERBATIM,The ROBOT frame is not a wire.
2024,2025,R502,R502,0.9919,VERBATIM,Only 4 propulsion motors.
2024,2025,G103,G103,0.9916,VERBATIM,Be careful what you interact with.
2024,2025,R303,R303,0.9916,VERBATIM,"Create new designs and software, unless they’re public."
2024,2025,I101,I101,0.9897,VERBATIM,It’s your team’s ROBOT.
2024,2025,G301,G301,0.9893,VERBATIM,Be prompt.
2024,2025,R714,R714,0.9889,VERBATIM,Control CAN motor controllers from the roboRIO.
2024,2025,E302,E302,0.9885,VERBATIM,Don’t interfere with wireless networks.
2024,2025,G501,G501,0.988,VERBATIM,Leave promptly.
2024,2025,R612,R612,0.9879,VERBATIM,Must be able to turn ROBOT on and off safely.
2024,2025,R710,R710,0.9877,VERBATIM,Only specified modifications to control system devices permitted.
2024,2025,G205,G205,0.9876,VERBATIM,Throwing your own MATCH is bad.
2024,2025,R904,R904,0.9874,VERBATIM,OPERATOR CONSOLE physical requirements.
2024,2025,R901,R901,0.9873,VERBATIM,Use the specified Driver Station Software.
2024,2025,G101,G101,0.987,VERBATIM,"Humans, stay off the FIELD until green."
2024,2025,G203,G203,0.9856,VERBATIM,Asking other teams to throw a MATCH – not cool.
2024,2025,G209,E117,0.9844,VERBATIM+RENUMBERED,Enter only 1 ROBOT.
2024,2025,G202,G202,0.9836,VERBATIM,Don’t bang on the glass.
2024,2025,G208,G208,0.9836,VERBATIM,Show up to your MATCHES.
2024,2025,R805,R805,0.9836,VERBATIM,"If using pneumatics, these parts are required."
2024,2025,R709,R709,0.9829,VERBATIM,ROBOTS must have a signal light.
2024,2025,R718,R717,0.9815,VERBATIM+RENUMBERED,USB to CAN adapter permitted.
2024,2025,R613,R613,0.98,VERBATIM,Electrical system must be inspectable.
2024,2025,G204,G204,0.9791,VERBATIM,Letting someone coerce you into throwing a MATCH – also not cool.
2024,2025,R102,R102,0.9786,VERBATIM,STARTING CONFIGURATION – no overhang.
2024,2025,G426,G430,0.9778,VERBATIM+RENUMBERED,COACHES and other teams: hands off the controls.
2024,2025,R103,R103,0.9774,VERBATIM,ROBOT weight limit.
2024,2025,R618,R618,0.9759,VERBATIM,Use PDP/PDP2.0/PDH terminals as designed.
2024,2025,G418,G423,0.9754,VERBATIM+RENUMBERED,This isn’t combat robotics.
2024,2025,R701,R701,0.9726,VERBATIM,Control the ROBOT with a roboRIO.
2024,2025,G207,G207,0.9716,VERBATIM,Don’t abuse ARENA access.
2024,2025,G427,G431,0.9714,VERBATIM+RENUMBERED,"DRIVE TEAMS, watch your reach."
2024,2025,G420,G425,0.9698,MINOR+RENUMBERED,There’s a 3-count on PINS.
2024,2025,T602,T606,0.9659,MINOR+RENUMBERED,Declining teams can’t be picked.
2024,2025,G419,G424,0.9657,MINOR+RENUMBERED,Don’t tip or entangle.
2024,2025,E102,E102,0.9618,MINOR,Be nice.
2024,2025,R404,R410,0.961,MINOR+RENUMBERED,BUMPERS must come off.
2024,2025,R406,R412,0.9606,MINOR+RENUMBERED,Team number on BUMPERS.
2024,2025,R712,R712,0.9605,MINOR,Control PWM controllers from the roboRIO.
2024,2025,R104,R104,0.9551,MINOR,STARTING CONFIGURATION – max size.
2024,2025,R621,R621,0.9535,MINOR,Protect circuits with appropriate circuit breakers.
2024,2025,Q101,Q101,0.9516,MINOR,"1 STUDENT, 1 Head REFEREE."
2024,2025,G421,G426,0.9514,MINOR+RENUMBERED,Don’t collude with your partners to shut down major parts of game play.
2024,2025,G401,G401,0.951,MINOR,Behind the lines.
2024,2025,R704,R704,0.9506,MINOR,Only use allowed ports and bandwidth to communicate with the ROBOT.
2024,2025,R202,R202,0.9434,MINOR,No exposed sharp edges.
2024,2025,T606,T610,0.9431,MINOR+RENUMBERED,BACKUP TEAMS due 2 minutes before the MATCH start time.
2024,2025,R505,R505,0.9385,MINOR,Don’t overload controllers.
2024,2025,G417,G422,0.9385,MINOR+RENUMBERED,Stay out of other ROBOTS.
2024,2025,G411,G413,0.933,MINOR+RENUMBERED,ROBOTS must be safe.
2024,2025,R403,R409,0.9286,MINOR+RENUMBERED,BUMPERS shouldn’t move.
2024,2025,G410,G408,0.9279,MINOR+RENUMBERED,Don’t abuse SCORING ELEMENTS.
2024,2025,R602,R602,0.9265,MINOR,Other batteries for cameras or computers only.
2024,2025,R715,R715,0.9247,MINOR,"Control PCM, PH, and Servo Hub from roboRIO."
2024,2025,G210,G209,0.9231,MINOR+RENUMBERED,Keep your ROBOT together.
2024,2025,R304,R304,0.9219,MINOR,"During an event, only work during pit hours."
2024,2025,T607,T611,0.9189,MINOR+RENUMBERED,Be there to be a BACKUP TEAM.
2024,2025,R401,R401,0.9157,MINOR,BUMPERS all around.
2024,2025,R504,R504,0.9138,MINOR,Power (most) actuators off of approved devices.
2024,2025,R101,R101,0.9132,MINOR,ROBOT PERIMETER must be fixed.
2024,2025,G412,G414,0.9032,MINOR+RENUMBERED,Keep your BUMPERS low
2024,2025,R204,R204,0.8943,MINOR,Leave SCORING ELEMENTS at the FIELD.
2024,2025,R622,R622,0.8935,MINOR,Use appropriately sized wire.
